trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
2685,False,"{'a': 0.002, 'e': 0.004663448887375071}",20,14,11.524511279387212,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2686,False,"{'a': 0.002, 'e': 0.004654131310283272}",30,16,22.801325383544526,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2687,False,"{'a': 0.002, 'e': 0.0046448323497229205}",20,5,25.273349664760573,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2688,False,"{'a': 0.002, 'e': 0.004635551968498157}",20,10,18.70960519784753,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2689,False,"{'a': 0.002, 'e': 0.004626290129487451}",20,9,16.977297319699424,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2690,False,"{'a': 0.002, 'e': 0.004617046795643433}",25,15,13.481647729048547,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2691,False,"{'a': 0.002, 'e': 0.004607821929992752}",20,5,28.544942451794707,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2692,False,"{'a': 0.002, 'e': 0.004598615495635935}",25,9,23.780122652369013,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2693,False,"{'a': 0.002, 'e': 0.004589427455747229}",25,0,37.655199337118326,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
2694,False,"{'a': 0.002, 'e': 0.004580257773574469}",20,9,18.998551055041933,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2695,False,"{'a': 0.002, 'e': 0.00457110641243891}",30,0,44.27571876997648,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
2696,False,"{'a': 0.002, 'e': 0.004561973335735096}",20,7,24.691025279997447,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2697,False,"{'a': 0.002, 'e': 0.004552858506930703}",25,12,21.062980953378005,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2698,False,"{'a': 0.002, 'e': 0.004543761889566413}",20,13,11.583278773205924,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2699,False,"{'a': 0.002, 'e': 0.004534683447255739}",35,10,44.52311810136368,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
2700,False,"{'a': 0.002, 'e': 0.0045256231436849}",25,7,34.18613634901768,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2701,False,"{'a': 0.002, 'e': 0.004516580942612666}",30,21,16.724540121356945,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2702,False,"{'a': 0.002, 'e': 0.004507556807870229}",25,15,19.023582605253985,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2703,False,"{'a': 0.002, 'e': 0.004498550703361034}",20,12,18.004187661258623,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2704,False,"{'a': 0.002, 'e': 0.004489562593060649}",30,20,17.70876963781435,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2705,False,"{'a': 0.002, 'e': 0.004480592441016619}",20,5,24.42433404038027,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2706,False,"{'a': 0.002, 'e': 0.004471640211348332}",25,13,22.18272854991116,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2707,False,"{'a': 0.002, 'e': 0.004462705868246852}",25,10,28.85349562852297,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2708,False,"{'a': 0.002, 'e': 0.004453789375974795}",20,8,20.55557542726699,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2709,False,"{'a': 0.002, 'e': 0.004444890698866177}",25,9,28.23260166427972,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2710,False,"{'a': 0.002, 'e': 0.004436009801326284}",25,14,23.175098049614153,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2711,False,"{'a': 0.002, 'e': 0.004427146647831511}",25,15,20.148355778852885,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2712,False,"{'a': 0.002, 'e': 0.004418301202929234}",25,18,15.559570793477828,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2713,False,"{'a': 0.002, 'e': 0.004409473431237654}",30,18,21.357147818167142,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2714,False,"{'a': 0.002, 'e': 0.004400663297445683}",20,10,19.02167527574348,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2715,False,"{'a': 0.002, 'e': 0.004391870766312768}",30,18,18.896114172928485,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2716,False,"{'a': 0.002, 'e': 0.004383095802668776}",30,4,42.74644960928598,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
2717,False,"{'a': 0.002, 'e': 0.004374338371413834}",20,16,4.849543081922092,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2718,False,"{'a': 0.002, 'e': 0.0043655984375182135}",20,9,16.398462612740055,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2719,False,"{'a': 0.002, 'e': 0.004356875966022165}",20,15,10.075940832133938,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2720,False,"{'a': 0.002, 'e': 0.004348170922035789}",30,17,23.821425703540484,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2721,False,"{'a': 0.002, 'e': 0.004339483270738895}",20,4,21.74525143005111,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2722,False,"{'a': 0.002, 'e': 0.004330812977380874}",20,15,9.812923816566421,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2723,False,"{'a': 0.002, 'e': 0.004322160007280537}",20,10,21.896485024255703,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2724,False,"{'a': 0.002, 'e': 0.004313524325825991}",25,11,23.22102890742442,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2725,False,"{'a': 0.002, 'e': 0.0043049058984744966}",25,14,18.907170713226005,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2726,False,"{'a': 0.002, 'e': 0.00429630469075234}",25,16,15.981922889725658,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2727,False,"{'a': 0.002, 'e': 0.004287720668254675}",30,16,21.93117036587055,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2728,False,"{'a': 0.002, 'e': 0.004279153796645399}",20,14,11.725194197113415,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2729,False,"{'a': 0.002, 'e': 0.004270604041657012}",20,6,21.15171024586646,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2730,False,"{'a': 0.002, 'e': 0.004262071369090489}",25,18,12.687581650298585,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2731,False,"{'a': 0.002, 'e': 0.004253555744815125}",20,11,4.2520464839827365,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
2732,False,"{'a': 0.002, 'e': 0.0042450571347684134}",20,14,11.128011738828281,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2733,False,"{'a': 0.002, 'e': 0.004236575504955896}",20,14,8.555204957508,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2734,False,"{'a': 0.002, 'e': 0.004228110821451051}",20,16,7.7259839823780325,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2735,False,"{'a': 0.002, 'e': 0.004219663050395129}",25,10,24.40193796056293,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2736,False,"{'a': 0.002, 'e': 0.004211232157997035}",20,10,19.672458394242213,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2737,False,"{'a': 0.002, 'e': 0.004202818110533184}",20,6,21.16946984631689,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2738,False,"{'a': 0.002, 'e': 0.0041944208743473835}",20,10,19.60579271527178,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2739,False,"{'a': 0.002, 'e': 0.004186040415850672}",20,0,26.888532678508785,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2740,False,"{'a': 0.002, 'e': 0.004177676701521206}",20,14,8.951685376333714,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2741,False,"{'a': 0.002, 'e': 0.0041693296979041115}",25,10,20.543966428847117,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2742,False,"{'a': 0.002, 'e': 0.004160999371611372}",25,3,35.32012611145936,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
2743,False,"{'a': 0.002, 'e': 0.004152685689321667}",20,9,19.482248502330712,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2744,False,"{'a': 0.002, 'e': 0.004144388617780257}",25,11,23.533882188988276,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2745,False,"{'a': 0.002, 'e': 0.0041361081237988396}",25,15,18.01914862616947,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2746,False,"{'a': 0.002, 'e': 0.004127844174255436}",20,0,24.599784697056343,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2747,False,"{'a': 0.002, 'e': 0.004119596736094233}",30,10,34.22074387902643,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
2748,False,"{'a': 0.002, 'e': 0.004111365776325467}",20,12,15.666473054620429,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2749,False,"{'a': 0.002, 'e': 0.004103151262025285}",25,11,26.405104278474386,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2750,False,"{'a': 0.002, 'e': 0.004094953160335625}",20,4,29.816576870624157,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2751,False,"{'a': 0.002, 'e': 0.004086771438464067}",25,11,23.053551009514837,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2752,False,"{'a': 0.002, 'e': 0.004078606063683711}",35,20,24.767101918992395,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2753,False,"{'a': 0.002, 'e': 0.004070457003333045}",25,11,26.933220184829864,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2754,False,"{'a': 0.002, 'e': 0.004062324224815823}",20,8,23.65607770396907,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2755,False,"{'a': 0.002, 'e': 0.004054207695600917}",20,3,26.623044760626044,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2756,False,"{'a': 0.002, 'e': 0.004046107383222199}",20,7,23.223334439157195,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2757,False,"{'a': 0.002, 'e': 0.004038023255278404}",25,15,17.630837026043295,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2758,False,"{'a': 0.002, 'e': 0.004029955279433019}",25,17,15.946877402763727,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2759,False,"{'a': 0.002, 'e': 0.004021903423414124}",20,11,16.73209882293722,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2760,False,"{'a': 0.002, 'e': 0.004013867655014287}",30,14,27.805921388306,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2761,False,"{'a': 0.002, 'e': 0.004005847942090417}",20,11,17.39942842577276,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2762,False,"{'a': 0.002, 'e': 0.00399784425256366}",25,14,22.20292142430348,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2763,False,"{'a': 0.002, 'e': 0.003989856554419244}",20,15,8.203996148589049,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2764,False,"{'a': 0.002, 'e': 0.003981884815706365}",20,16,7.94674915467904,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2765,False,"{'a': 0.002, 'e': 0.003973929004538055}",25,20,9.055385531109346,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2766,False,"{'a': 0.002, 'e': 0.003965989089091065}",30,12,-14.939799449702925,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
2767,False,"{'a': 0.002, 'e': 0.003958065037605719}",20,2,28.62073181580753,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2768,False,"{'a': 0.002, 'e': 0.003950156818385802}",20,14,13.530390858357602,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2769,False,"{'a': 0.002, 'e': 0.003942264399798421}",35,20,29.804605205789684,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2770,False,"{'a': 0.002, 'e': 0.003934387750273899}",30,18,25.633341854983804,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2771,False,"{'a': 0.002, 'e': 0.003926526838305624}",20,4,23.721143300933022,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2772,False,"{'a': 0.002, 'e': 0.003918681632449937}",25,14,18.336499552374843,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2773,False,"{'a': 0.002, 'e': 0.0039108521013260025}",30,19,21.132998582130103,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2774,False,"{'a': 0.002, 'e': 0.003903038213615691}",20,12,16.06732316143732,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2775,False,"{'a': 0.002, 'e': 0.0038952399380634377}",35,18,27.820714174173787,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2776,False,"{'a': 0.002, 'e': 0.0038874572434761303}",30,11,36.91398837764348,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
2777,False,"{'a': 0.002, 'e': 0.0038796900987229767}",20,8,13.438773404822204,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
2778,False,"{'a': 0.002, 'e': 0.0038719384727353943}",25,12,21.784449096560817,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2779,False,"{'a': 0.002, 'e': 0.0038642023345068655}",30,23,12.768189561851106,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2780,False,"{'a': 0.002, 'e': 0.003856481653092827}",25,13,23.293816339729236,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2781,False,"{'a': 0.002, 'e': 0.0038487763976105395}",25,15,17.093194080023135,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2782,False,"{'a': 0.002, 'e': 0.0038410865372389773}",25,10,29.102068229579448,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2783,False,"{'a': 0.002, 'e': 0.0038334120412186856}",20,0,31.532078717055434,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
2784,False,"{'a': 0.002, 'e': 0.0038257528788516702}",25,15,22.10637835202903,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2785,False,"{'a': 0.002, 'e': 0.0038181090195012674}",20,10,18.947031816418544,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2786,False,"{'a': 0.002, 'e': 0.003810480432592037}",35,13,37.0522584538764,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
2787,False,"{'a': 0.002, 'e': 0.003802867087609618}",30,24,11.446770350121076,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2788,False,"{'a': 0.002, 'e': 0.0037952689541006193}",30,22,14.339907913872675,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2789,False,"{'a': 0.002, 'e': 0.0037876860016724944}",30,13,31.23211253979977,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2790,False,"{'a': 0.002, 'e': 0.0037801181999934296}",25,20,7.29976573024738,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2791,False,"{'a': 0.002, 'e': 0.0037725655187922052}",20,5,21.851798716794814,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2792,False,"{'a': 0.002, 'e': 0.0037650279278580857}",20,14,11.239688389338605,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2793,False,"{'a': 0.002, 'e': 0.0037575053970406946}",25,0,36.991850562291475,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
2794,False,"{'a': 0.002, 'e': 0.003749997896249905}",20,10,17.11778001120515,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2795,False,"{'a': 0.002, 'e': 0.0037425053954557004}",20,9,23.133801539507093,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2796,False,"{'a': 0.002, 'e': 0.0037350278646880674}",20,10,14.062683193570148,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2797,False,"{'a': 0.002, 'e': 0.00372756527403687}",20,14,12.720832561497295,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2798,False,"{'a': 0.002, 'e': 0.003720117593651742}",25,20,7.7245881302703285,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2799,False,"{'a': 0.002, 'e': 0.0037126847937419493}",30,8,37.04409543521426,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
2800,False,"{'a': 0.002, 'e': 0.0037052668445762813}",20,12,17.60818861561891,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2801,False,"{'a': 0.002, 'e': 0.003697863716482929}",20,14,12.239101488436106,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2802,False,"{'a': 0.002, 'e': 0.0036904753798493763}",20,0,30.05136489810894,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2803,False,"{'a': 0.002, 'e': 0.0036831018051222634}",25,10,25.52617020798297,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2804,False,"{'a': 0.002, 'e': 0.003675742962807282}",20,0,31.44803413407209,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2805,False,"{'a': 0.002, 'e': 0.0036683988234690493}",25,9,30.78848938506814,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2806,False,"{'a': 0.002, 'e': 0.0036610693577310053}",30,13,27.10018102484209,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2807,False,"{'a': 0.002, 'e': 0.0036537545362752733}",25,10,26.49648952295979,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2808,False,"{'a': 0.002, 'e': 0.003646454329842558}",20,10,18.756793526147813,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2809,False,"{'a': 0.002, 'e': 0.0036391687092320216}",20,14,10.68025091522654,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2810,False,"{'a': 0.002, 'e': 0.003631897645301177}",20,11,16.339597292815554,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2811,False,"{'a': 0.002, 'e': 0.0036246411089657558}",35,13,40.60433758825647,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
2812,False,"{'a': 0.002, 'e': 0.003617399071199604}",20,9,16.2179049604379,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2813,False,"{'a': 0.002, 'e': 0.0036101715030345564}",20,14,12.110860071784135,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2814,False,"{'a': 0.002, 'e': 0.003602958375560338}",20,10,18.121492342746713,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2815,False,"{'a': 0.002, 'e': 0.003595759659924426}",25,10,22.415115639168462,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2816,False,"{'a': 0.002, 'e': 0.0035885753273319477}",20,16,6.964489548689944,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2817,False,"{'a': 0.002, 'e': 0.0035814053490455635}",20,5,26.186191387322417,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2818,False,"{'a': 0.002, 'e': 0.0035742496963853477}",25,15,17.98703727304107,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2819,False,"{'a': 0.002, 'e': 0.003567108340728686}",25,16,16.875701093861853,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2820,False,"{'a': 0.002, 'e': 0.0035599812535101437}",20,2,26.22630660718143,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2821,False,"{'a': 0.002, 'e': 0.003552868406221362}",20,1,34.04684474975784,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
2822,False,"{'a': 0.002, 'e': 0.003545769770410939}",30,10,39.58631810838237,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
2823,False,"{'a': 0.002, 'e': 0.0035386853176843287}",35,18,33.2617574210065,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2824,False,"{'a': 0.002, 'e': 0.003531615019703707}",35,19,25.94658480245776,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2825,False,"{'a': 0.002, 'e': 0.0035245588481878734}",25,0,42.551427570332336,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
2826,False,"{'a': 0.002, 'e': 0.0035175167749121284}",20,14,12.86581719362426,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2827,False,"{'a': 0.002, 'e': 0.0035104887717081765}",20,5,27.839025468774206,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2828,False,"{'a': 0.002, 'e': 0.0035034748104639923}",20,11,17.115528020886934,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2829,False,"{'a': 0.002, 'e': 0.0034964748631237208}",20,12,18.416177976809035,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2830,False,"{'a': 0.002, 'e': 0.0034894889016875608}",30,13,5.755194411704174,"{0: 16, 1: 0, 2: 0, 3: 1, 4: 0}",1
2831,False,"{'a': 0.002, 'e': 0.003482516898211663}",20,12,14.28687698373427,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2832,False,"{'a': 0.002, 'e': 0.003475558824808002}",25,11,23.20964786967241,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2833,False,"{'a': 0.002, 'e': 0.003468614653644274}",25,11,21.405820641997224,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2834,False,"{'a': 0.002, 'e': 0.0034616843569437827}",20,13,12.379573726001098,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2835,False,"{'a': 0.002, 'e': 0.003454767906985337}",30,19,22.26407119481111,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2836,False,"{'a': 0.002, 'e': 0.0034478652761031265}",20,9,18.38625304391811,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2837,False,"{'a': 0.002, 'e': 0.003440976436686617}",20,11,15.317733249169052,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2838,False,"{'a': 0.002, 'e': 0.0034341013611804395}",20,6,21.827658003363084,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2839,False,"{'a': 0.002, 'e': 0.003427240022084288}",20,8,26.152547925969106,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2840,False,"{'a': 0.002, 'e': 0.0034203923919527953}",20,8,21.359654510300327,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2841,False,"{'a': 0.002, 'e': 0.0034135584433954303}",25,0,37.3780116054735,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
2842,False,"{'a': 0.002, 'e': 0.003406738149076388}",20,12,15.88365640340842,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2843,False,"{'a': 0.002, 'e': 0.0033999314817144866}",30,13,34.93526103948749,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2844,False,"{'a': 0.002, 'e': 0.0033931384140830456}",30,15,29.733016443824667,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2845,False,"{'a': 0.002, 'e': 0.003386358919009785}",20,3,28.262510134910844,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2846,False,"{'a': 0.002, 'e': 0.0033795929693767124}",20,16,6.7843306773185095,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2847,False,"{'a': 0.002, 'e': 0.0033728405381200266}",20,11,16.16936735100604,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2848,False,"{'a': 0.002, 'e': 0.0033661015982299905}",25,13,22.96360623863284,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2849,False,"{'a': 0.002, 'e': 0.003359376122750836}",25,7,30.28652754799815,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2850,False,"{'a': 0.002, 'e': 0.0033526640847806478}",25,14,17.494750668062277,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2851,False,"{'a': 0.002, 'e': 0.003345965457471272}",25,14,21.49463562527701,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2852,False,"{'a': 0.002, 'e': 0.003339280214028188}",25,15,19.756372142867722,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2853,False,"{'a': 0.002, 'e': 0.0033326083277104117}",25,15,21.22215978110418,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2854,False,"{'a': 0.002, 'e': 0.0033259497718303873}",20,9,19.452448465001805,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2855,False,"{'a': 0.002, 'e': 0.003319304519753888}",20,0,31.603473395087924,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2856,False,"{'a': 0.002, 'e': 0.0033126725448998926}",20,2,31.04022417388043,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2857,False,"{'a': 0.002, 'e': 0.0033060538207404944}",20,14,12.566282108288027,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2858,False,"{'a': 0.002, 'e': 0.003299448320800784}",20,0,27.019920092233008,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2859,False,"{'a': 0.002, 'e': 0.0032928560186587593}",20,10,18.014321993262456,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2860,False,"{'a': 0.002, 'e': 0.0032862768879451994}",20,10,16.348249522496488,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2861,False,"{'a': 0.002, 'e': 0.003279710902343573}",20,0,28.294182794750654,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2862,False,"{'a': 0.002, 'e': 0.003273158035589926}",25,13,23.28573059747194,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2863,False,"{'a': 0.002, 'e': 0.0032666182614727885}",25,14,20.052990088809562,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2864,False,"{'a': 0.002, 'e': 0.0032600915538330525}",25,11,26.440505170149855,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2865,False,"{'a': 0.002, 'e': 0.0032535778865638784}",30,19,17.93756500473316,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2866,False,"{'a': 0.002, 'e': 0.0032470772336105863}",20,10,16.782209453089983,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
